epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
16,0.9510166645050049,0.13940317928791046,0.9543859362602234,0.9527145624160767,0.7565789222717285,0.8365115523338318,0.712195098400116,0.9068322777748108
17,0.9168207049369812,0.2326551079750061,0.931654691696167,0.9087719321250916,0.7532894611358643,0.5440822839736938,0.7485380172729492,0.800000011920929
18,0.9556376934051514,0.11767282336950302,0.9548611044883728,0.9615384340286255,0.9671052694320679,0.08558160066604614,0.9807692170143127,0.956250011920929
19,0.9519408345222473,0.13788650929927826,0.9675090312957764,0.9403508901596069,0.6348684430122375,1.254751443862915,1.0,0.3105590045452118
20,0.9778188467025757,0.067391037940979,0.9790576100349426,0.9790576100349426,0.9605262875556946,0.12402372807264328,0.9867549538612366,0.9371069073677063
21,0.986136794090271,0.03677768632769585,0.9911660552024841,0.9824868440628052,0.8782894611358643,0.43951526284217834,0.8131313323974609,1.0
22,0.9565619230270386,0.12753818929195404,0.9580419659614563,0.9597197771072388,0.5855262875556946,2.654916763305664,1.0,0.21250000596046448
23,0.9602587819099426,0.10584667325019836,0.9630931615829468,0.961403489112854,0.9210526347160339,0.20238131284713745,0.9927536249160767,0.856249988079071
24,0.9824399352073669,0.04928838461637497,0.9808695912361145,0.9860140085220337,0.9703947305679321,0.07142898440361023,0.946107804775238,1.0
25,0.975970447063446,0.07729239016771317,0.9756521582603455,0.9790576100349426,0.7467105388641357,0.9552208781242371,1.0,0.5246913433074951
26,0.9029574990272522,0.26391592621803284,0.913274347782135,0.9020978808403015,0.9177631735801697,0.44221892952919006,0.9041916131973267,0.9437500238418579
27,0.9639556407928467,0.10499881953001022,0.9618055820465088,0.9702276587486267,0.9309210777282715,0.22515586018562317,0.8882681727409363,0.9937499761581421
28,0.9611830115318298,0.11243385821580887,0.9647266268730164,0.9613356590270996,0.7828947305679321,1.9861817359924316,0.7149321436882019,0.9813664555549622
29,0.9602587819099426,0.10953427106142044,0.9664310812950134,0.9579684734344482,0.7565789222717285,1.3225398063659668,0.6864407062530518,1.0
30,0.9565619230270386,0.128730908036232,0.962897539138794,0.9544658660888672,0.9309210777282715,0.3245270252227783,0.8965517282485962,0.9811320900917053
31,0.9417744874954224,0.14147429168224335,0.9457092881202698,0.9440559148788452,0.8223684430122375,0.9043468832969666,0.9015151262283325,0.7437499761581421
32,0.9556376934051514,0.1431698501110077,0.9612675905227661,0.9545454382896423,0.6151315569877625,1.230639934539795,1.0,0.2594936788082123
33,0.9750462174415588,0.0672476664185524,0.9789103865623474,0.9737762212753296,0.9868420958518982,0.047700583934783936,1.0,0.9750000238418579
34,0.9621071815490723,0.10625624656677246,0.9667832255363464,0.9617391228675842,0.7467105388641357,1.010441541671753,0.6768559217453003,0.9810126423835754
35,0.9565619230270386,0.1355130821466446,0.962897539138794,0.9544658660888672,0.7828947305679321,1.4963836669921875,0.7053571343421936,1.0
36,0.9852125644683838,0.03885175287723541,0.9894179701805115,0.9824868440628052,0.9638158082962036,0.08828230202198029,0.9418604373931885,0.9938650131225586
37,0.9944547414779663,0.01550083514302969,0.998236358165741,0.9912434220314026,0.9703947305679321,0.07849224656820297,0.9526627063751221,0.9938271641731262
38,0.9889094233512878,0.04452156275510788,0.9877836108207703,0.9912434220314026,0.9177631735801697,0.2618202567100525,1.0,0.84375
39,0.9833641648292542,0.06970497965812683,0.9876543283462524,0.9807355403900146,0.9901315569877625,0.04452469199895859,0.987500011920929,0.9937106966972351
40,0.9658040404319763,0.10373362898826599,0.9701230525970459,0.9650349617004395,0.8782894611358643,0.30464115738868713,0.9763779640197754,0.7848101258277893
41,0.9602587819099426,0.12580429017543793,0.9566724300384521,0.9684210419654846,0.9342105388641357,0.18357738852500916,0.9545454382896423,0.918749988079071
42,0.9667282700538635,0.10652585327625275,0.9684763550758362,0.9684763550758362,0.9144737124443054,0.21471798419952393,0.9718309640884399,0.862500011920929
43,0.9870610237121582,0.039984118193387985,0.9877836108207703,0.9877836108207703,0.9605262875556946,0.14354825019836426,1.0,0.9254658222198486
44,0.986136794090271,0.06445327401161194,0.9810344576835632,0.9930192232131958,0.6743420958518982,2.6164557933807373,0.7603305578231812,0.5679012537002563
45,0.9399260878562927,0.16855300962924957,0.945518434047699,0.940559446811676,0.9210526347160339,0.22410646080970764,0.9005848169326782,0.95652174949646
46,0.9528650641441345,0.15785185992717743,0.961061954498291,0.9493007063865662,0.9309210777282715,0.2062770277261734,0.8839778900146484,1.0
47,0.9852125644683838,0.05302819609642029,0.9860140085220337,0.9860140085220337,0.9539473652839661,0.24993552267551422,1.0,0.9125000238418579
48,0.9953789114952087,0.020182330161333084,0.9964788556098938,0.994727611541748,0.9868420958518982,0.04738953337073326,1.0,0.9745222926139832
49,0.9953789114952087,0.014756730757653713,0.9947643876075745,0.996503472328186,0.9802631735801697,0.04735998809337616,0.9689440727233887,0.993630588054657
